,Unnamed: 0,Symbol,Company Name,Sector,Number of Sticks Sold,Price,Price/Earnings,Dividend Yield,Earnings/Share,52 Week Low,52 Week High,Market Cap,EBITDA,Price/Sales,Price/Book,SEC Filings
252,252,LYB,LyondellBasell Industries NV,Process Industries,6829,105.79,10.35,3.264714,12.25,121.95,78.01,43556650000.0,6851000000.0,1.3037612,5.86,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LYB
253,253,EXPE,"Expedia Group, Inc.",Consumer Services,1185,123.03,30.99,0.92785895,1.81,161.0,115.55,19722178609.0,1481458000.0,2.5074897,4.14,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EXPE
254,254,HSIC,"Henry Schein, Inc.",Distribution Services,28827,70.85,19.85,0.0,3.1,93.495,65.28,11452961984.0,1033985000.0,1.262194,3.74,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HSIC
255,255,NVDA,NVIDIA Corporation,Electronic Technology,16319,217.52,82.08,0.26223776,2.57,249.27,95.17,139000000000.0,3098000000.0,20.094294,20.39,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NVDA
256,256,CAG,"ConAgra Brands, Inc.",Consumer Non-Durables,11915,35.49,18.2,2.3683476,1.46,41.68,32.16,14379717835.0,1281200000.0,1.8294994,3.86,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CAG
257,257,HIG,"Hartford Financial Services Group, Inc. (The)",Finance,7407,53.34,14.34,1.7901897,2.27,59.2,46.35,19926305632.0,0.0,1.3939538,1.15,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HIG
258,258,CRL,"Charles River Laboratories International, Inc.",Commercial Services,15726,,,,,,,,,,,
259,259,ROP,"Roper Technologies, Inc.",Technology Services,38039,259.4,27.57,0.61985797,9.38,290.415,191.22,27247789759.0,1555209000.0,5.9715905,4.23,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ROP
260,260,PENN,"Penn National Gaming, Inc.",Consumer Services,13592,,,,,,,,,,,
261,261,URI,"United Rentals, Inc.",Finance,43394,161.99,16.33,0.0,15.72,189.0,100.621,14654954091.0,2760000000.0,2.1782618,4.53,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=URI
262,262,ALGN,"Align Technology, Inc.",Health Technology,28882,220.71,56.59,0.0,2.84,287.32,92.61,18788041378.0,380326000.0,13.138819,16.44,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ALGN
263,263,MAS,Masco Corporation,Producer Manufacturing,43143,40.7,22.12,0.98383695,1.47,46.445,31.29,13428792315.0,1179000000.0,2.308266,11.93,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MAS
264,264,MSI,"Motorola Solutions, Inc.",Electronic Technology,45636,98.74,19.03,2.0266979,-1.08,107.78,77.23,16626039679.0,1629000000.0,2.6092634,6.81,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MSI
265,265,DFS,Discover Financial Services,Finance,46716,72.4,12.13,1.8269607,5.41,81.93,57.5,27433540000.0,0.0,2.3610325,2.52,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DFS
266,266,CFG,"Citizens Financial Group, Inc.",Finance,18396,42.19,16.04,1.9625335,3.27,48.23,31.51,22008050974.0,0.0,3.3917346,1.08,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CFG
267,267,EXPD,"Expeditors International of Washington, Inc.",Transportation,8048,60.36,25.26,1.3520038,2.36,67.54,51.96,11040678071.0,721643000.0,2.190319,5.55,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EXPD
268,268,PFG,Principal Financial Group Inc,Finance,10682,60.38,11.96,3.1914895,4.5,75.585,58.9401,18457199721.0,0.0,1.7167546,1.53,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PFG
269,269,CTLT,"Catalent, Inc.",Health Technology,2242,,,,,,,,,,,
270,270,D,"Dominion Energy, Inc.",Utilities,25386,73.31,20.42,4.5281997,4.91,85.3,71.59,47543571860.0,6428000000.0,3.7954214,2.96,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=D
271,271,MTB,M&T Bank Corporation,Finance,1679,178.35,18.91,1.6218846,8.69,193.85,141.12,27840827434.0,0.0,4.6277885,1.79,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MTB
272,272,A,"Agilent Technologies, Inc.",Health Technology,35628,65.05,27.45,0.8756979,2.1,75.0,49.23,21984606918.0,1094000000.0,6.493563,4.56,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=A
273,273,FTV,Fortive Corporation,Electronic Technology,29876,69.14,25.05,0.39057052,2.46,76.68,54.8844,24916503061.0,1508300000.0,5.1682673,7.17,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FTV
274,274,TAP,Molson Coors Beverage Company,Consumer Non-Durables,18961,74.51,17.66,2.1533613,9.27,102.14,75.79,12396862128.0,4708400000.0,1.2371694,1.34,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TAP
275,275,HSY,The Hershey Company,Consumer Non-Durables,29132,97.65,20.51,2.6494346,3.66,116.49,98.851,20867272020.0,1404123000.0,2.8396711,25.64,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HSY
276,276,AEP,"American Electric Power Company, Inc.",Utilities,5955,63.38,17.32,3.8479443,1.24,78.07,62.69,31701916517.0,4450800000.0,2.7489934,1.81,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AEP
277,277,XYL,Xylem Inc.,Producer Manufacturing,42771,70.24,30.94,1.1700794,1.83,76.81,46.86,12915021000.0,722000000.0,2.7262094,5.31,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=XYL
278,278,UAA,"Under Armour, Inc.",Consumer Non-Durables,32991,13.14,32.05,0.0,0.45,23.46,11.4,5856913571.0,399277000.0,1.602308,2.72,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UAA
279,279,UA,"Under Armour, Inc.",Consumer Non-Durables,11925,11.95,29.15,0.0,0.45,21.805,10.36,5366628950.0,399277000.0,1.4738787,2.5,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UA
280,280,AME,"AMETEK, Inc.",Producer Manufacturing,21519,72.05,27.61,0.75512403,2.94,78.51,51.31,17139651923.0,1025763000.0,4.015368,4.54,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AME
281,281,BLK,"BlackRock, Inc.",Finance,25985,509.38,22.49,2.1643558,30.3,594.52,368.0,85907759858.0,5684000000.0,6.9158196,2.95,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BLK
282,282,MTD,"Mettler-Toledo International, Inc.",Health Technology,3389,601.0,35.56,0.0,14.24,697.26,459.34,16420774443.0,666706000.0,8.372307,31.69,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MTD
283,283,SEE,Sealed Air Corporation,Process Industries,25758,42.62,21.31,1.4427412,2.46,50.62,41.22,8001938397.0,969700000.0,2.4700067,10.55,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SEE
284,284,SYF,Synchrony Financial,Finance,40114,34.98,13.35,1.6,2.41,40.59,26.01,28893750000.0,0.0,2.1096623,1.97,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SYF
285,285,TPR,"Tapestry, Inc.",Retail Trade,49223,48.85,,0.0,2.09,50.71,36.69,14247199374.0,0.0,4.0785494,4.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TPR
286,286,SNPS,"Synopsys, Inc.",Technology Services,25918,82.62,67.72,0.0,0.87,94.8,64.75,12767067883.0,579844000.0,6.276264,3.98,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SNPS
287,287,GRMN,Garmin Ltd.,Electronic Technology,33889,61.13,21.23,3.2339885,2.69,64.96,48.5,11840331607.0,736798000.0,5.319881,3.14,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GRMN
288,288,INFO,IHS Markit Ltd.,Technology Services,25075,43.73,26.19,0.0,1.0,49.19,37.82,17969275816.0,1018900000.0,5.0604,2.24,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=INFO
289,289,IR,Ingersoll Rand Inc.,Producer Manufacturing,15934,87.6,19.38,1.9739007,5.07,97.67,77.26,22785450609.0,1987100000.0,1.6147361,3.34,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=IR
290,290,ROL,"Rollins, Inc.",Consumer Services,44621,,,,,,,,,,,
291,291,IT,"Gartner, Inc.",Technology Services,48773,114.26,36.86,0.0,2.31,142.16,97.96,10828314389.0,234935000.0,4.894499,13.47,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=IT
292,292,PKG,Packaging Corporation of America,Process Industries,19606,111.95,18.57,2.1514556,7.07,131.1316,88.47,11051273948.0,1214900000.0,1.741522,5.54,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PKG
293,293,XRAY,DENTSPLY SIRONA Inc.,Health Technology,24272,56.85,22.65,0.60034305,1.99,68.98,52.535,13390513478.0,-411100000.0,4.626262,1.8,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=XRAY
294,294,PAYX,"Paychex, Inc.",Technology Services,40907,61.86,27.49,3.0892801,2.26,73.1,54.2,23253666810.0,1414900000.0,7.248487,11.77,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PAYX
295,295,EW,Edwards Lifesciences Corporation,Health Technology,43175,123.78,32.57,0.0,2.88,138.48,89.2,27447099863.0,1156700000.0,7.8283277,8.48,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EW
296,296,CHRW,"C.H. Robinson Worldwide, Inc.",Transportation,44616,90.47,26.0,1.987685,3.57,100.18,63.41,12932483889.0,868096000.0,0.85282737,9.31,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CHRW
297,297,SRE,DBA Sempra,Utilities,34949,103.36,19.14,3.1607263,5.45,122.975,100.63,26163862235.0,3763000000.0,3.15303,1.98,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SRE
298,298,EMN,Eastman Chemical Company,Process Industries,48221,93.57,12.28,2.2630835,10.12,104.08,76.02,14226830813.0,2152000000.0,1.4904785,2.78,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EMN
299,299,DPZ,Domino’s Pizza Inc,Consumer Services,43235,,,,,,,,,,,
300,300,KEYS,Keysight Technologies Inc.,Electronic Technology,44287,,,,,,,,,,,
301,301,PSX,Phillips 66,Energy Minerals,47233,92.44,21.11,2.928564,9.93,107.47,75.135,47996220000.0,5311000000.0,0.47499472,2.12,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PSX
302,302,AIZ,"Assurant, Inc.",Finance,43933,85.16,33.27,2.5313594,9.08,106.985,85.91,4653993594.0,0.0,0.9821866,1.12,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AIZ
303,303,CPB,Campbell Soup Company,Consumer Non-Durables,20839,44.83,14.84,3.125,2.89,64.23,43.5,13467193376.0,1683000000.0,2.3898203,7.91,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CPB
304,304,LRCX,Lam Research Corporation,Electronic Technology,19324,162.23,16.29,1.1652974,9.22,219.7,113.1982,27967534829.0,2967218000.0,3.0405293,4.52,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LRCX
305,305,ED,"Consolidated Edison, Inc.",Utilities,14861,74.73,18.64,3.8001595,4.1,89.7,72.63,23335777662.0,4288000000.0,2.960244,1.58,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ED
306,306,PKI,"PerkinElmer, Inc.",Health Technology,20940,72.06,24.68,0.3695394,2.64,84.49,52.63,8351767268.0,445658000.0,3.7116463,3.25,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PKI
307,307,TFX,Teleflex Incorporated,Health Technology,47467,,,,,,,,,,,
308,308,AOS,A.O. Smith Corporation,Producer Manufacturing,17708,60.24,27.76,1.1479592,1.7,68.39,48.925,10783419933.0,601000000.0,3.5754826,6.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS
309,309,NEE,"NextEra Energy, Inc.",Utilities,48893,145.29,21.65,2.6537917,11.39,159.64,124.18,69661177770.0,9018000000.0,4.091698,2.75,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NEE
310,310,BR,"Broadridge Financial Solutions, Inc.",Technology Services,22040,,,,,,,,,,,
311,311,IFF,"International Flavors & Fragrances, Inc.",Consumer Non-Durables,30335,138.0,24.17,1.9341276,5.05,157.4,116.3,11270040447.0,699963000.0,4.4208813,6.34,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=IFF
312,312,GILD,"Gilead Sciences, Inc.",Health Technology,5138,78.22,8.16,2.754954,9.95,89.54,63.759,108000000000.0,17590000000.0,5.2087464,4.12,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GILD
313,313,DISH,DISH Network Corporation,Consumer Services,28844,43.77,16.09,0.0,3.06,66.5,42.48,21032719056.0,2754331000.0,1.8521843,3.76,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DISH
314,314,INTU,Intuit Inc.,Technology Services,19883,152.75,40.52,0.96720195,3.72,170.59,111.9,41233771565.0,1654000000.0,9.633731,33.5,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=INTU
315,315,ETR,Entergy Corporation,Utilities,2576,72.02,10.65,4.892126,-3.26,87.95,69.63,13116894887.0,880700000.0,1.5543115,1.54,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ETR
316,316,EIX,Edison International,Utilities,1116,58.07,13.23,4.0542803,3.96,83.38,58.76,19447670886.0,4284000000.0,2.161095,1.59,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EIX
317,317,TDG,Transdigm Group Inc.,Electronic Technology,47015,283.0,23.76,0.0,7.92,321.38,203.72,15241203731.0,1635916000.0,4.268832,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TDG
318,318,NOW,"ServiceNow, Inc.",Technology Services,746,,,,,,,,,,,
319,319,MKC,"McCormick & Company, Incorporated",Consumer Non-Durables,8313,101.36,23.91,2.0261056,3.73,109.67,90.25,13459353253.0,815700000.0,2.7788277,5.2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MKC
320,320,STE,STERIS plc (Ireland),Health Technology,28502,,,,,,,,,,,
321,321,CNP,"CenterPoint Energy, Inc (Holding Co)",Utilities,30468,25.85,19.73,4.2109256,1.0,30.45,25.51,11362043297.0,2337000000.0,1.6262617,3.21,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CNP
322,322,PEG,Public Service Enterprise Group Incorporated,Utilities,27089,46.73,16.11,3.60587,1.75,53.28,41.67,24138050331.0,3613000000.0,3.4491453,1.88,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PEG
323,323,EBAY,eBay Inc.,Retail Trade,1517,41.02,24.86,0.0,-1.07,46.99,31.89,44216696399.0,2941000000.0,4.6720185,3.8,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EBAY
324,324,MOS,Mosaic Company (The),Process Industries,47581,24.13,23.66,0.3960396,0.85,34.36,19.23,9726962131.0,1165100000.0,1.8161958,0.94,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MOS
325,325,AMD,"Advanced Micro Devices, Inc.",Electronic Technology,30382,11.22,187.0,0.0,0.03,15.65,9.7,11191663795.0,339000000.0,2.1091955,21.47,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AMD
326,326,PPL,PPL Corporation,Utilities,15495,29.52,12.83,5.2196894,2.79,40.2,29.205,20839814845.0,3937000000.0,3.7497053,1.95,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PPL
327,327,AMP,"Ameriprise Financial, Inc.",Finance,13558,152.5,12.41,2.0735743,9.44,183.9,118.84,23472126000.0,0.0,1.9493247,3.73,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AMP
328,328,SNA,Snap-On Incorporated,Consumer Durables,49685,156.72,15.81,1.968433,9.2,185.47,140.83,9499107736.0,982200000.0,3.5114813,3.21,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SNA
329,329,L,Loews Corporation,Finance,21596,46.05,15.99,4.5131636,1.93,53.59,45.01,16111166935.0,0.0,1.5809761,0.85,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=L
330,330,FE,FirstEnergy Corp.,Utilities,21236,30.64,11.18,4.673807,-14.49,35.22,27.93,13706075072.0,-5067000000.0,1.2994481,2.19,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FE
331,331,AFL,AFLAC Incorporated,Finance,30429,83.25,12.24,2.4299066,11.01,91.73,68.8,33422948000.0,0.0,1.5429344,1.53,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AFL
332,332,COO,"The Cooper Companies, Inc.",Health Technology,19337,223.17,22.96,0.026033757,7.52,256.39,187.02,11297958140.0,615700000.0,6.8538465,3.57,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=COO
333,333,OXY,Occidental Petroleum Corporation,Energy Minerals,9090,68.47,195.63,4.4081864,-0.75,78.09,57.2,53467692395.0,5205000000.0,6.044895,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=OXY
334,334,DHI,"D.R. Horton, Inc.",Consumer Durables,49314,44.55,16.32,1.0801469,2.73,53.32,29.3716,17390873686.0,1691000000.0,1.1931022,2.17,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DHI
335,335,ALLE,Allegion plc,Producer Manufacturing,15168,77.32,21.07,0.8004002,2.37,89.81,66.72,7599609494.0,531800000.0,4.265232,20.48,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ALLE
336,336,ADSK,"Autodesk, Inc.",Technology Services,9813,104.81,-77.07,0.0,-2.61,131.1,81.75,24348294504.0,-378100000.0,16.50682,224.13,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ADSK
337,337,MCO,Moody’s Corporation,Commercial Services,34423,152.14,26.55,1.114065,1.35,167.23,106.48,30189978000.0,1238000000.0,9.932974,73.84,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MCO
338,338,TRMB,Trimble Inc.,Electronic Technology,29518,,,,,,,,,,,
339,339,EFX,"Equifax, Inc.",Commercial Services,48946,114.0,19.03,1.3265306,4.04,147.02,90.72,14121334618.0,1141200000.0,5.6338058,4.59,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EFX
340,340,XEL,Xcel Energy Inc.,Utilities,9089,42.44,18.14,3.3914273,2.21,52.22,41.16,21559611927.0,3885828000.0,2.520456,1.94,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=XEL
341,341,KLAC,KLA Corporation,Electronic Technology,23395,98.54,16.59,2.2988505,5.88,121.65,86.33,16078622033.0,1506642000.0,4.3395863,12.93,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=KLAC
342,342,ZTS,Zoetis Inc.,Health Technology,5250,71.51,32.8,0.68237203,1.65,80.13,52.0,35991109776.0,1734000000.0,9.280896,18.09,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ZTS
343,343,EA,Electronic Arts Inc.,Consumer Durables,34787,116.54,34.48,0.0,3.07,131.01,81.27,37890226992.0,1560000000.0,7.4415817,8.54,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EA
344,344,NTAP,"NetApp, Inc.",Electronic Technology,18217,55.85,26.1,1.3881658,1.81,64.0599,37.43,15375210915.0,1075000000.0,3.6687026,5.46,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NTAP
345,345,SWKS,"Skyworks Solutions, Inc.",Electronic Technology,14431,99.04,16.45,1.2629502,5.41,117.65,90.53,18493080922.0,1122900000.0,6.9704437,4.25,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SWKS
346,346,LNC,Lincoln National Corporation,Finance,41856,73.86,9.49,1.6813145,9.24,86.68,61.45,17123031000.0,0.0,1.201944,1.04,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LNC
347,347,FDS,FactSet Research Systems Inc.,Technology Services,1082,,,,,,,,,,,
348,348,BRO,"Brown & Brown, Inc.",Finance,45887,,,,,,,,,,,
349,349,TDY,Teledyne Technologies Incorporated,Electronic Technology,20210,,,,,,,,,,,
350,350,DTE,DTE Energy Company,Utilities,26866,98.49,19.12,3.5559585,4.82,116.74,96.56,17808073691.0,2790000000.0,1.9091922,1.95,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DTE
351,351,KMI,"Kinder Morgan, Inc.",Industrial Services,14262,16.8,25.07,2.891845,0.01,22.75,16.56,38612712234.0,5981000000.0,2.823936,1.07,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=KMI
352,352,BEN,"Franklin Resources, Inc.",Finance,27622,38.0,12.67,2.332657,3.0,47.65,37.01,21759187973.0,2711300000.0,3.399101,1.83,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BEN
353,353,EQIX,"Equinix, Inc.",Finance,9179,409.98,23.06,1.8775817,1.77,495.345,361.9,33333813618.0,1687152000.0,10.639136,5.14,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=EQIX
354,354,CDW,CDW Corporation,Technology Services,19039,,,,,,,,,,,
355,355,VLO,Valero Energy Corporation,Energy Minerals,43572,86.77,18.74,3.5618877,9.24,99.95,60.69,39312309113.0,5401000000.0,0.4211918,1.93,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VLO
356,356,JNPR,"Juniper Networks, Inc.",Technology Services,40622,24.66,14.09,1.5754234,0.78,30.96,23.87,9267350000.0,1115500000.0,1.8543326,1.78,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=JNPR
357,357,OGN,Organon & Co.,Health Technology,33496,,,,,,,,,,,
358,358,DISCA,"Discovery, Inc. – Series A",Consumer Services,11169,22.87,11.0,0.0,1.96,30.25,15.99,8763756733.0,2100000000.0,1.804088,1.5,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DISCA
359,359,DISCK,"Discovery, Inc. – Series C",Consumer Services,48561,21.58,10.37,0.0,1.96,29.18,14.99,8320262123.0,2100000000.0,1.7147918,1.43,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DISCK
360,360,PNR,Pentair plc.,Producer Manufacturing,5481,66.67,18.89,2.03933,3.63,74.84,57.63,12466660892.0,863700000.0,2.5191512,2.48,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PNR
361,361,COP,ConocoPhillips,Energy Minerals,37966,53.24,72.93,2.049254,-0.65,61.315,42.265,65482462410.0,5328000000.0,2.0764177,2.16,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=COP
362,362,ZION,Zions Bancorporation N.A.,Finance,47922,50.71,17.73,1.480933,2.6,55.61,38.43,10670678640.0,0.0,3.7945793,1.42,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ZION
363,363,ATVI,"Activision Blizzard, Inc",Consumer Durables,26580,65.83,31.8,0.43190324,1.28,74.945,38.93,52518668144.0,2704000000.0,10.59512,5.16,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ATVI
364,364,NFLX,"Netflix, Inc.",Technology Services,41979,250.1,200.08,0.0,1.25,286.81,138.26,115000000000.0,809028000.0,9.861594,30.8,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NFLX
365,365,WY,Weyerhaeuser Company,Finance,42989,33.6,34.29,3.7079954,0.77,37.89,30.9504,26070297960.0,1365000000.0,3.6396794,2.9,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WY
366,366,CMS,CMS Energy Corporation,Utilities,37810,41.77,21.42,3.3918407,1.99,50.85,41.07,11873960824.0,2099000000.0,2.4711676,2.65,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CMS
367,367,STZ,"Constellation Brands, Inc.",Consumer Non-Durables,29142,208.73,30.92,0.9712818,8.71,229.5,152.01,41697453163.0,3033300000.0,5.145596,5.14,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=STZ
368,368,IDXX,"IDEXX Laboratories, Inc.",Health Technology,46416,169.28,53.57,0.0,2.94,198.73,140.63,15422885020.0,478307000.0,7.97525,196.21,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=IDXX
369,369,ES,Eversource Energy (D/B/A),Utilities,17041,56.11,18.22,3.3397784,2.96,66.15,55.2,18027633617.0,2738713000.0,3.1134193,1.68,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ES
370,370,WST,"West Pharmaceutical Services, Inc.",Health Technology,41994,,,,,,,,,,,
371,371,AEE,Ameren Corporation,Utilities,24064,52.59,20.38,3.4404964,2.68,64.89,51.81,12905744906.0,2298000000.0,2.693119,1.79,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AEE
372,372,REGN,"Regeneron Pharmaceuticals, Inc.",Health Technology,11657,322.62,27.93,0.0,7.74,543.5518,319.5,35950369241.0,2043160000.0,8.48541,5.89,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=REGN
373,373,BIIB,Biogen Inc.,Health Technology,16959,311.79,14.3,0.0,11.94,370.57,244.28,69157726427.0,6511400000.0,5.737439,5.51,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BIIB
374,374,CTXS,"Citrix Systems, Inc.",Technology Services,16253,84.53,20.37,0.0,-0.24,95.0,73.3346,13199167493.0,810268000.0,4.7538714,6.73,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CTXS
375,375,CLX,Clorox Company (The),Consumer Non-Durables,38564,127.76,23.44,2.6286967,5.33,150.4,124.09,16540418002.0,1295000000.0,2.798683,21.62,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CLX
376,376,FOX,Fox Corporation,Consumer Services,27701,34.09,17.57,1.0084034,1.59,38.56,24.3,66135313503.0,5280000000.0,3.1654842,4.04,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FOX
377,377,FOXA,Fox Corporation,Consumer Services,19905,34.56,17.81,0.9983361,1.59,39.135,24.81,44027094922.0,5280000000.0,2.1080317,4.11,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FOXA
378,378,VRSK,"Verisk Analytics, Inc.",Technology Services,46677,92.28,28.84,0.0,3.45,100.54,75.6,15594677147.0,1011200000.0,9.935474,9.34,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VRSK
379,379,ICE,Intercontinental Exchange Inc.,Finance,11038,67.0,22.95,5.4298644,2.37,76.1378,56.8,41373051167.0,3103000000.0,9.619987,2.62,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ICE
380,380,CDNS,"Cadence Design Systems, Inc.",Technology Services,19100,36.82,34.09,0.0,0.74,46.0,29.01,10890625200.0,455607000.0,5.751737,10.98,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CDNS
